1	2	1	4	-42.29016913010569	-899.5300000000001	soft	3
1	2	1	7	-135.64584123423896	-919.5200000000002	soft	4
1	2	2	8	-148.69882750109042	-918.7390000000006	soft	4
1	2	3	9	-156.62859446775533	-921.2549999999983	soft	4
1	2	4	10	-161.84660012800921	-923.2360000000001	soft	4
1	2	5	11	-165.92883284985814	-924.9769999999999	soft	4
1	2	6	12	-168.55996151003637	-926.7010000000006	soft	4
1	1	1	6	-172.33278768944342	-971.3270000000008	soft	5
1	1	2	7	-184.0161649156821	-967.087000000001	soft	5
1	1	3	8	-191.10492039965175	-967.4039999999998	soft	5
1	1	4	9	-192.87869858966067	-969.0729999999998	soft	5
