,Identifier,SERIES,Open,High,Low,Close,LAST,PreviousClose,TOTTRDQTY,Turnover (Rs. Cr.),TIMESTAMP,TOTALTRADES,ISIN,Date,Growth,Historic High,Low From Historic High,Month,Month Open,Month Close,Month Low,Month High,Monthly - Growth,Monthly - Highest Fall From Start,Monthly - Highest Fall From Historic High,Monthly - Highest Rise From Start,Monthly - Turnover,Year,Year Open,Year Close,Year Low,Year High,Annual - Growth,Annual - Highest Fall From Start,Annual - Highest Fall From Historic High,Annual - Highest Rise From Start,Annual - Turnover,ClosePriceDiff,Gain,Loss,AvgGain,AvgLoss,Rs,Rsi,RsiCrossedAbove,RsiCrossedBelow
78806,IPCALAB,EQ,889.85,894.15,881.1,886.35,885.0,889.85,499504,443352770.2,05-SEP-2022,15308,INE571A01038,2022-09-05,-2.9083141636542837,1034.3,0,2022-09,900.0,915.0,852.75,917.7,1.7118719430858136,-4.46448577190231,0,1.1072549991736977,5633170047.3,2022,890.25,843.1,835.3,1034.3,-7.645963413298275,-6.172423476551535,0,13.130981678971828,34438445078.5,-3.5,0.0,3.5,1.9732142857142858,10.610204081632654,0.1859732640892479,15.681067164027823,False,True
82981,RECLTD,EQ,107.65,108.85,107.5,107.85,107.7,107.95,4119501,445436801.85,07-SEP-2022,23308,INE020B01018,2022-09-07,-14.20047732696898,138.55,0,2022-09,108.0,94.0,92.85,109.25,-12.47672253258846,-13.14312441534145,0,0.784132841328408,12503664426.05,2022,122.8,116.5,91.05,138.55,-7.319013524264123,-24.188176519567026,0,9.96031746031747,99400229713.15,-0.10000000000000853,0.0,0.1,0.5604591836734694,2.520918367346938,0.2223234163124874,18.188591770841967,False,True
83778,COFORGE,EQ,3540.0,3573.95,3487.45,3503.9,3499.0,3504.25,251651,885558055.0,08-SEP-2022,15042,INE591G01017,2022-09-08,0.45440862372958835,4058.6,0,2022-09,3550.0,3361.95,3210.05,3659.5,-3.9703509047544236,-7.202532377428297,0,3.084507042253521,20992836585.35,2022,3538.0,3884.1,3210.05,4265.0,11.354481730479772,-6.136144331705603,0,20.54833239118146,140553973487.55,-0.34999999999990905,0.0,0.35,8.158163265306124,34.080357142857146,0.2393802163254613,19.31451004076702,False,True
84690,PERSISTENT,EQ,3356.65,3394.6,3270.0,3279.1,3284.25,3301.25,313396,1037124805.8,08-SEP-2022,22114,INE262H01013,2022-09-08,-1.053108026554016,3923.0,0,2022-09,3508.8,3241.2,3092.05,3508.8,-4.669186311563406,-8.789085545722708,0,0.0,23490760047.05,2022,3385.0,3870.9,3092.05,4424.9,16.804465902232955,-5.443341844925918,0,29.297976477463646,151506765859.8,-22.15000000000009,0.0,22.15,9.441581632653063,43.89515306122449,0.21509394487095299,17.701836617562662,False,True
96320,BAJAJ-AUTO,EQ,3700.0,3731.85,3661.1,3708.25,3716.05,3689.55,454942,1681609132.75,19-SEP-2022,34117,INE917I01010,2022-09-19,2.307840865198921,4131.75,0,2022-09,4010.0,3527.75,3461.25,4131.75,-13.457056644506052,-13.684538653366584,0,0.0,35718947426.6,2022,3667.95,3616.05,3461.25,4131.75,-0.23588809799701282,-3.8835355863486134,0,12.315491885720505,169258728965.35,18.699999999999818,18.7,0.0,6.6053571428571445,29.468877551020405,0.2241468861995534,18.3104567537179,False,True
97085,LAURUSLABS,EQ,516.75,517.95,506.0,507.45,508.4,516.75,1026744,525014046.5,19-SEP-2022,21503,INE947Q01028,2022-09-19,9.105568694904314,605.5,0,2022-09,575.65,513.0,489.95,581.85,-10.64274516634733,-13.907924793533654,0,0.0,11437328760.65,2022,464.0,375.25,368.65,605.5,-19.318426144915076,-19.77149075081611,0,29.629629629629623,97755796951.6,-9.300000000000011,0.0,9.3,1.3099489795918369,5.323724489795919,0.24605874742440942,19.746962005845248,False,True
99201,PEL,EQ,948.35,986.0,946.0,970.05,968.55,942.4,1606119,1561188304.95,20-SEP-2022,50631,INE140A01024,2022-09-20,-42.01040172166427,2084.1,0,2022-09,1064.5,864.25,831.15,1075.7,-15.810238176416147,-18.91219512195122,0,0.0,30581120636.65,2022,1661.5,828.4,785.05,2084.1,-50.47824007651841,-51.72784849043842,0,23.839800344643162,206335302280.85,27.649999999999977,27.65,0.0,4.167091836734694,67.46403061224491,0.061767608589611236,5.817431996410178,False,True
100001,BERGEPAINT,EQ,640.0,642.5,621.9,623.0,623.65,633.9,831391,524624273.95,21-SEP-2022,28398,INE463A01038,2022-09-21,6.998711893516531,710.3,0,2022-09,677.0,617.0,606.35,687.95,-8.54517157044393,-9.722325616020242,0,0.0,12338579101.65,2022,570.45,581.35,563.75,710.3,-0.1545727780163121,0.0,0,21.63712646630703,68968713213.4,-10.899999999999977,0.0,10.9,0.7528061224489796,4.171173469387755,0.180478258210507,15.288571132525135,False,True
105691,GAIL,EQ,85.65,85.95,83.0,84.85,84.7,86.0,15119710,1276678977.15,26-SEP-2022,60302,INE129A01019,2022-09-26,-35.88968643747639,148.8,0,2022-09,136.45,87.05,83.0,137.3,-36.156949028236156,-38.632162661737524,0,0.0,24015064452.15,2022,134.1,96.05,83.0,148.8,-27.427276161692483,-36.6412213740458,0,9.090909090909095,156210805374.55,-1.1500000000000057,0.0,1.15,0.12933673469387755,3.5775510204081633,0.036152310325156874,3.4890922854586677,False,True
106214,MANAPPURAM,EQ,94.3,94.4,90.5,92.0,92.3,95.05,5440792,500121325.45,26-SEP-2022,35118,INE522D01027,2022-09-26,4.3083900226757335,111.45,0,2022-09,104.2,97.45,90.5,108.4,-5.525933107125548,-11.404796867351937,0,2.846299810246679,12358208970.550001,2022,84.9,116.15,83.65,126.0,31.689342403628117,0.0,0,40.625000000000014,88288366363.85,-3.049999999999997,0.0,3.05,0.22882653061224492,1.0701530612244898,0.21382598331346844,17.61586802827965,False,True
106968,VOLTAS,EQ,896.7,896.7,868.0,882.4,882.5,900.8,1908668,1677954707.6,26-SEP-2022,62517,INE226A01021,2022-09-26,-7.742171571958813,1064.95,0,2022-09,992.0,906.45,868.0,999.9,-7.500382672585336,-11.1975037086296,0,0.0,26951812184.3,2022,949.8,799.85,770.0,1064.95,-16.373046160280204,-17.91919837970366,0,9.828288557727022,135069575179.6,-18.399999999999977,0.0,18.4,1.5089285714285714,8.557142857142855,0.17633555926544245,14.990243037076468,False,True
107035,ABB,EQ,3001.0,3050.0,2968.0,3032.75,3040.0,3002.2,398174,1200193500.95,27-SEP-2022,30381,INE117A01022,2022-09-27,33.28132896789647,3446.3,0,2022-09,3254.9,3088.4,2966.05,3446.3,-9.263448600052875,-8.590668145956606,0,0.4942627611646601,26476364719.35,2022,2260.35,2683.0,2260.35,3446.3,17.910742929969906,0.0,0,49.09366212416181,156452010078.5,30.550000000000182,30.55,0.0,7.15,28.835459183673468,0.24795859689476712,19.86913648511657,False,True
107188,BAJAJ-AUTO,EQ,3590.0,3594.95,3510.1,3541.9,3535.0,3574.5,344198,1218431868.6,27-SEP-2022,31680,INE917I01010,2022-09-27,-2.2816310765325776,4131.75,0,2022-09,4010.0,3527.75,3461.25,4131.75,-13.457056644506052,-13.684538653366584,0,0.0,35718947426.6,2022,3667.95,3616.05,3461.25,4131.75,-0.23588809799701282,-3.8835355863486134,0,12.315491885720505,169258728965.35,-32.59999999999991,0.0,32.6,6.878061224489797,32.74591836734694,0.21004331432488865,17.358330221598436,False,True
108625,TATACOMM,EQ,1152.45,1154.6,1105.7,1116.15,1115.0,1130.8,315509,354481833.75,27-SEP-2022,14845,INE151A01013,2022-09-27,19.419033862943362,1284.35,0,2022-09,1195.0,1150.8,1096.05,1284.35,-8.45232886520027,-7.361703925960371,0,1.09410051556534,14847908253.4,2022,917.45,1274.45,908.9,1387.0,36.35585513293747,0.0,0,47.96244932792831,90828103239.9,-14.649999999999864,0.0,14.65,2.8288265306122446,11.605612244897959,0.24374642810040884,19.5977590442359,False,True
109140,COALINDIA,EQ,211.7,213.4,208.9,210.8,209.7,213.9,6134706,1295711963.7,28-SEP-2022,64508,INE522F01014,2022-09-28,15.034106412005462,240.5,0,2022-09,234.35,212.25,207.85,240.5,-7.837603126356931,-9.45327815290787,0,1.5624999999999951,39987555113.95,2022,185.0,225.05,176.6,263.4,22.810368349249664,0.0,0,41.49879129734084,258741600693.1,-3.0999999999999943,0.0,3.1,0.38469387755102036,2.2609693877551025,0.17014554891120381,14.540545752579305,False,True
109561,INDIAMART,EQ,4390.0,4424.95,4308.05,4341.4,4338.0,4408.8,104829,457616423.9,28-SEP-2022,12998,INE933S01016,2022-09-28,13.693858845096232,4880.0,0,2022-09,4398.0,4457.85,4230.0,4880.0,-0.5676622131019521,-2.9794261336269097,0,8.708969603813719,13358935744.1,2022,3822.5,4319.5,3676.0,4915.0,13.120335210161057,-3.0347792827844575,0,26.760200134110484,65016457380.5,-67.40000000000055,0.0,67.4,6.86811224489796,33.8984693877551,0.2026083291943228,16.847407778229723,False,True
109794,M&MFIN,EQ,178.0,183.95,176.1,177.7,176.8,183.0,8201053,1476707398.75,28-SEP-2022,68455,INE774D01024,2022-09-28,-0.5317660229499116,235.1,0,2022-09,204.0,185.25,176.1,235.1,-10.442349528643941,-13.464373464373466,0,12.893157262905158,31721697740.5,2022,176.05,234.6,171.05,243.4,31.318219983207378,0.0,0,35.44796883695048,135356600991.75,-5.300000000000011,0.0,5.3,0.8589285714285714,3.8441326530612243,0.22343884796602295,18.263180733347795,False,True
109814,MANAPPURAM,EQ,93.4,94.4,92.1,93.85,93.9,93.85,3815198,355990129.55,28-SEP-2022,21359,INE522D01027,2022-09-28,6.405895691609967,111.45,0,2022-09,104.2,97.45,90.5,108.4,-5.525933107125548,-11.404796867351937,0,2.846299810246679,12358208970.550001,2022,84.9,116.15,83.65,126.0,31.689342403628117,0.0,0,40.625000000000014,88288366363.85,0.0,0.0,0.0,0.2586734693877551,1.0545918367346938,0.24528301886792453,19.69696969696969,False,True
110053,PFC,EQ,106.1,106.6,104.9,105.2,105.1,106.5,5324088,562303289.45,28-SEP-2022,48384,INE134E01011,2022-09-28,-0.6610009442870659,122.45,0,2022-09,117.9,104.6,103.65,118.95,-10.940825883354625,-11.25856164383561,0,0.0,18300663883.0,2022,104.3,141.15,100.85,147.8,33.286118980169974,-2.2771317829457445,0,39.302544769085785,85751498172.0,-1.2999999999999972,0.0,1.3,0.271938775510204,1.1043367346938775,0.2462462462462462,19.759036144578317,False,True
110651,ABB,EQ,3050.0,3050.0,2973.0,2996.2,3007.25,3009.7,291653,876601714.05,29-SEP-2022,35351,INE117A01022,2022-09-29,31.67505328616318,3446.3,0,2022-09,3254.9,3088.4,2966.05,3446.3,-9.263448600052875,-8.590668145956606,0,0.4942627611646601,26476364719.35,2022,2260.35,2683.0,2260.35,3446.3,17.910742929969906,0.0,0,49.09366212416181,156452010078.5,-13.5,0.0,13.5,6.466836734693878,27.896173469387755,0.23181805711777456,18.81917997371997,False,True
110805,BAJAJ-AUTO,EQ,3563.0,3563.85,3465.05,3476.7,3487.5,3545.9,350931,1226294733.1,29-SEP-2022,34903,INE917I01010,2022-09-29,-4.080450256580039,4131.75,0,2022-09,4010.0,3527.75,3461.25,4131.75,-13.457056644506052,-13.684538653366584,0,0.0,35718947426.6,2022,3667.95,3616.05,3461.25,4131.75,-0.23588809799701282,-3.8835355863486134,0,12.315491885720505,169258728965.35,-69.20000000000027,0.0,69.2,7.080357142857144,31.967602040816324,0.22148540055700533,18.13246400292681,False,True
110911,BOSCHLTD,EQ,15895.0,15895.0,15300.0,15670.45,15735.0,15659.25,57959,901235264.05,29-SEP-2022,14666,INE323A01026,2022-09-29,-0.1010435858041638,18224.7,0,2022-09,17490.0,15814.85,15300.0,17898.0,-10.46365152111328,-11.850872417100934,0,0.16817821854213422,12483843383.15,2022,15273.0,17264.2,15201.55,18224.7,10.05909615396876,0.0,0,15.850666192026036,74637526058.45,11.200000000000728,11.2,0.0,24.27295918367347,128.6204081632653,0.18871779004823563,15.875743732293088,False,True
110912,BPCL,EQ,307.55,308.75,302.5,303.25,303.8,306.0,3266251,998007555.3,29-SEP-2022,63171,INE029A01011,2022-09-29,-4.7432071619287015,355.25,0,2022-09,325.5,304.8,300.85,345.6,-8.012675418741514,-7.202344231955572,0,3.783783783783791,26182043238.6,2022,308.5,330.5,288.05,355.25,3.8165541071148037,-5.773634281975786,0,11.276429130775254,142389209965.95,-2.75,0.0,2.75,0.7859693877551021,3.2275510204081637,0.2435188112551375,19.583042013601982,False,True
111191,GODREJPROP,EQ,1170.0,1187.4,1141.0,1162.0,1161.55,1155.25,779808,907356823.25,29-SEP-2022,28415,INE484J01027,2022-09-29,-5.359179019384261,1529.95,0,2022-09,1402.5,1193.9,1131.0,1483.5,-16.23811695373065,-18.312809215990754,0,2.9493407356002774,19330703783.95,2022,1167.0,1224.7,1131.0,1529.95,-0.25248411793450964,-3.0848329048843186,0,24.038266650451984,103824966629.65,6.75,6.75,0.0,4.030612244897959,21.012244897959185,0.19182206682206682,16.094857794800745,False,True
111288,HINDPETRO,EQ,220.1,220.85,214.35,216.45,216.35,219.0,4143743,898236836.0,29-SEP-2022,46155,INE094A01015,2022-09-29,-5.252790544977019,266.6,0,2022-09,243.5,216.3,213.65,255.0,-12.037413582757216,-11.933223413025553,0,3.1344792719919106,18752338114.65,2022,218.0,235.15,200.05,266.6,2.9328080542788433,-7.469935245143376,0,16.41921397379914,115502371447.55,-2.5500000000000114,0.0,2.55,0.7329081632653062,3.0142857142857147,0.24314488828706837,19.558853563891347,False,True
111350,IEX,EQ,142.0,142.8,139.2,139.75,139.9,140.55,4830070,679911433.0,29-SEP-2022,49203,INE022Q01020,2022-09-29,-12.519561815336463,175.85,0,2022-09,161.0,142.05,138.65,165.45,-11.32958801498126,-12.798742138364776,0,2.4775472282440387,22994231055.2,2022,158.0,140.0,129.25,175.85,-12.363067292644757,-17.67515923566879,0,9.121936084393415,126087269003.75,-0.8000000000000114,0.0,0.8,0.3316326530612245,1.678826530612245,0.1975383680291749,16.49536860804467,False,True
111404,IOC,EQ,66.1,67.3,65.2,65.9,66.1,65.75,24560255,1615474277.95,29-SEP-2022,75315,INE242A01010,2022-09-29,-11.602951039570748,75.15,0,2022-09,71.0,66.95,65.2,73.75,-5.903021784961353,-7.909604519774003,0,3.146853146853147,25277226295.15,2022,75.0,76.5,65.2,79.25,2.6156941649899434,-10.501029512697313,0,5.455755156353951,128605327405.6,0.15000000000000568,0.15,0.0,0.06377551020408163,0.5372448979591837,0.11870845204178536,10.611205432937183,False,True
111473,JSWSTEEL,EQ,620.5,628.0,617.05,618.25,617.55,616.5,3577828,2220770513.95,29-SEP-2022,66366,INE019A01038,2022-09-29,6.8065992916990545,701.8,0,2022-09,655.0,631.65,614.2,701.8,-4.526904474002425,-5.97780329123612,0,4.77754553598089,37424939287.0,2022,556.55,768.05,541.0,777.5,32.68549710633151,-2.793998742251362,0,33.93626184323858,211524878692.25,1.75,1.75,0.0,1.249234693877551,5.690816326530613,0.2195176618253541,18.00036757948905,False,True
111528,KOTAKBANK,EQ,1802.0,1810.0,1759.75,1765.3,1768.0,1792.6,2799627,4971014258.9,29-SEP-2022,140949,INE237A01028,2022-09-29,5.849198021286161,1987.2,0,2022-09,1875.0,1819.2,1757.7,1987.2,-4.396037522663367,-6.255999999999998,0,3.2043625032459127,112851451102.45,2022,1645.0,1827.25,1636.0,1997.55,9.563783540698546,0.0,0,18.937183685620717,594440684351.45,-27.299999999999955,0.0,27.3,2.7558673469387753,13.822448979591838,0.1993761996161228,16.62332466493298,False,True
111843,PEL,EQ,867.0,870.0,831.15,843.25,846.0,853.2,1451592,1228331767.85,29-SEP-2022,44582,INE140A01024,2022-09-29,-49.59050693448111,2084.1,0,2022-09,1064.5,864.25,831.15,1075.7,-15.810238176416147,-18.91219512195122,0,0.0,30581120636.65,2022,1661.5,828.4,785.05,2084.1,-50.47824007651841,-51.72784849043842,0,23.839800344643162,206335302280.85,-9.950000000000045,0.0,9.95,3.704336734693878,14.95765306122449,0.2476549442303101,19.849634338049356,False,True
111972,RELIANCE,EQ,2360.0,2367.5,2313.0,2325.3,2328.0,2332.45,6771046,15807234115.85,29-SEP-2022,288225,INE002A01018,2022-09-29,-3.4624486237389314,2676.9,0,2022-09,2582.65,2377.75,2311.0,2629.7,-7.133650992032497,-9.397420315991683,0,0.9501142056469415,296528439838.15,2022,2574.9,2547.2,2311.0,2755.0,5.749989620957363,-2.2832980972515857,0,6.288580246913581,1787589354380.4,-7.149999999999636,0.0,7.15,5.299489795918368,22.5875,0.23462046689179272,19.003448685931744,False,True
112241,TATAPOWER,EQ,216.15,218.0,210.5,212.25,212.85,213.9,18736174,4000938443.65,29-SEP-2022,173222,INE245A01021,2022-09-29,2.536231884057971,251.15,0,2022-09,235.05,216.5,210.25,251.15,-8.726812816188865,-10.302901023890787,0,4.536940686784602,103022338224.35,2022,202.7,207.7,194.6,251.15,0.338164251207724,-2.991026919242273,0,20.948711774620758,392207137721.15,-1.6500000000000057,0.0,1.65,0.6864795918367346,2.860459183673469,0.23998929813609202,19.354142692750287,False,True
112322,ULTRACEMCO,EQ,6218.0,6262.85,6145.0,6175.9,6198.0,6172.95,407574,2528350451.35,29-SEP-2022,56894,INE481G01011,2022-09-29,8.507124409227469,7029.0,0,2022-09,6629.0,6255.1,6005.0,7029.0,-5.690162080663395,-9.084027252081757,0,3.9792899408284024,75372217013.45,2022,5600.0,6959.05,5485.0,7299.0,22.266633870372655,0.0,0,28.058248168779333,324896583592.2,2.949999999999818,2.95,0.0,12.835969387755101,62.15127551020409,0.20652785131735024,17.117536996087765,False,True
112756,COALINDIA,EQ,213.0,216.0,207.85,212.25,212.85,213.9,12875386,2725361158.15,30-SEP-2022,64100,INE522F01014,2022-09-30,15.82537517053206,240.5,0,2022-09,234.35,212.25,207.85,240.5,-7.837603126356931,-9.45327815290787,0,1.5624999999999951,39987555113.95,2022,185.0,225.05,176.6,263.4,22.810368349249664,0.0,0,41.49879129734084,258741600693.1,-1.6500000000000057,0.0,1.65,0.514030612244898,2.2038265306122446,0.2332445884940387,18.913084287591516,False,True
114428,BAJAJFINSV,EQ,1686.0,1686.0,1638.0,1646.6,1645.0,1678.35,1464138,2437859572.65,03-OCT-2022,68215,INE918I01026,2022-10-03,-85.45733955690193,17845.0,0,2022-10,1686.0,1687.5,1621.0,1740.4,2.4839062310215048,-1.0378510378510377,0,3.22657176749704,48539010175.2,2022,10920.0,1547.85,1483.15,17845.0,-86.32949291458196,-86.17393168767246,0,57.32169620029974,589036791186.45,-31.75,0.0,31.75,8.814795918367349,1036.470918367347,0.008504624454154923,0.843290575762893,False,True
114469,BERGEPAINT,EQ,615.0,621.0,604.0,605.45,605.0,617.0,984379,602490086.3,03-OCT-2022,27745,INE463A01038,2022-10-03,3.984542722198376,710.3,0,2022-10,615.0,585.8,569.45,635.9,-3.245519861260234,-5.720198675496682,0,2.3993558776167436,9037256965.9,2022,570.45,581.35,563.75,710.3,-0.1545727780163121,0.0,0,21.63712646630703,68968713213.4,-11.549999999999955,0.0,11.55,1.1142857142857143,5.089795918367346,0.21892542101042506,17.960526315789465,False,True
114514,BSOFT,EQ,283.0,284.3,277.15,278.9,278.0,282.45,995894,280115099.25,03-OCT-2022,17966,INE836A01035,2022-10-03,-20.188868221490917,357.55,0,2022-10,283.0,270.85,262.2,298.4,-2.886339189673702,-5.3941908713692905,0,4.959549771368261,10158630796.6,2022,353.7,298.75,260.55,357.55,-14.508513378165686,-24.159510988211323,0,0.12601512181461455,95827207555.65,-3.5500000000000114,0.0,3.55,0.5040816326530613,4.445408163265306,0.11339377941007692,10.184517060096908,False,True
114657,DLF,EQ,357.3,357.9,346.0,347.85,348.0,356.7,4315023,1523717690.55,03-OCT-2022,47554,INE271C01023,2022-10-03,7.6435092062509815,413.85,0,2022-10,357.3,385.5,346.0,389.6,10.82363087537731,0.0,0,8.857222687901661,28069958079.3,2022,310.4,375.0,309.45,418.5,16.045180256846674,0.0,0,29.007398273736136,211328980856.8,-8.849999999999966,0.0,8.85,1.2933673469387756,5.434183673469387,0.23800582104966675,19.224935537691493,False,True
114813,GODREJPROP,EQ,1201.8,1217.3,1155.0,1164.35,1163.0,1193.9,652772,773928544.65,03-OCT-2022,30490,INE484J01027,2022-10-03,-5.1677797686919735,1529.95,0,2022-10,1201.8,1263.0,1151.5,1269.0,8.472538326104702,-0.30303030303030304,0,4.247104247104251,9735133307.3,2022,1167.0,1224.7,1131.0,1529.95,-0.25248411793450964,-3.0848329048843186,0,24.038266650451984,103824966629.65,-29.550000000000182,0.0,29.55,2.789030612244898,22.522704081632657,0.12383196094643724,11.018725685835804,False,True
114818,HDFCAMC,EQ,1895.0,1900.0,1830.0,1838.4,1839.5,1889.6,390958,728465418.2,03-OCT-2022,19730,INE127D01025,2022-10-03,0.2344474129000699,2218.85,0,2022-10,1895.0,2074.6,1830.0,2109.55,12.848128807658824,0.0,0,11.028947368421061,9160429871.1,2022,1782.0,2181.5,1779.7,2314.65,18.94117005615834,0.0,0,25.86460032626428,87322965332.6,-51.19999999999982,0.0,51.2,3.475510204081633,16.935714285714287,0.20521781044767126,17.027445883117522,False,True
114855,HAL,EQ,2354.85,2378.6,2276.0,2291.6,2296.0,2344.85,975646,2280406319.95,03-OCT-2022,55089,INE066F01012,2022-10-03,31.98940214261029,2638.35,0,2022-10,2354.85,2530.05,2276.0,2557.0,10.405393611450526,0.0,0,7.500210207685197,37983458711.8,2022,1763.0,2531.25,1720.1,2811.8,45.79253542218638,-0.42260043996759183,0,57.99292015508233,307093652502.1,-53.25,0.0,53.25,6.327551020408164,27.982908163265307,0.22612199502247182,18.442047034506345,False,True
